x,y,z
0.0012715764746746036,0.001268982077836207,-2.5769401471087416e-05
0.0012968443459180198,-0.000367941521032553,0.12521628862592993
0.0025660821281692217,-0.0003677567578436583,-5.2592773692267114e-05
0.0012971982857546702,-0.00036568581653193,-0.12532146960928758
-0.0025055397185518007,-0.00035794942772586773,-0.2505390160650488
-0.008836822017715249,-0.0003407767892494477,-0.37565411681338023
-0.017690303871330845,-0.0003104070282085633,-0.5006158878017508
-0.029058613602479758,-0.00026309065089747253,-0.6253736968060265
-0.04293336093391724,-0.00019509098001809573,-0.7498771837427413
-0.059305145716780444,-0.00010268557871189105,-0.8740762807329525
-0.07816356704491809,1.7832339084676747e-05,-0.9979212319104931
-0.09949723274779546,0.00017015251244026646,-1.1213626129676315
-0.12329376925483751,0.000357946251853581,-1.2443513504313215
-0.14953983182394204,0.0005848650727617396,-1.3668387406634113
-0.17822111512679453,0.0008545393445810389,-1.4887764685783687
-0.20932236418351885,0.0011705769557182597,-1.610116626072267
-0.2428273856390981,0.0015365619949795296,-1.7308117301569708
-0.2787190593739014,0.0019560534497948287,-1.8508147407936282
-0.3169793504405789,0.002432583921663745,-1.9700790784198035
-0.35758932131947935,0.002969658359218511,-2.0885586411647363
-0.40052914448469024,0.0035707528092897827,-2.206207821747444
-0.4457781152727203,0.004239313186348465,-2.3229815240525373
-0.4933146650457547,0.004978754060687329,-2.438835179378859
-0.5431163746413769,0.005792457465694767,-2.553724762356194
-0.595159988100575,0.006683771724561768,-2.6676068065255545
-0.6494214266657781,0.007656010296753295,-2.7804384195786898
-0.7058758030406704,0.008712450644562574,-2.892177298252696
-0.7644974359034069,0.009856333120055977,-3.002781742875764
-0.8252598646648743,0.011090859872708945,-3.112210671560345
-0.8881358644635765,0.01241919377801525,-3.220423634040176
-0.9530974613886982,0.013844457387346099,-3.32738082514779
-1.0201159479228439,0.015369731899324848,-3.4330430979293642
-1.089161898595971,0.016998056152967882,-3.5373719763939517
-1.1602051858419782,0.01873242564283456,-3.6403296678942856
-1.2332149960493974,0.020575791556417505,-3.7418790751366102
-1.3081598457976555,0.022531059833990872,-3.841983807817129
-1.3850075982702992,0.0246010902511292,-3.9406081938828796
-1.463725479836663,0.026788695524089867,-4.0377172904150225
-1.54428009679337,0.029096640438251234,-4.133276894132736
-1.6266374522571148,0.03152764099977473,-4.227253551516078
-1.710762963200175,0.03408436361066627,-4.319614568546385
-1.7966214776200982,0.03676942426737954,-4.410328020062934
-1.8841772918350248,0.0395853877831148,-4.499362758734833
-1.9733941678961573,0.04253476703393792,-4.586688423647207
-2.0642353511088656,0.04562002222884571,-4.672275448501024
-2.156663587653983,0.04884356020388789,-4.756095069425993
-2.2506411423008474,0.052207733740445725,-4.838119332406251
-2.3461298162037236,0.05571484090775661,-4.91832110031859
-2.443090964773204,0.05936712442976718,-4.996674059583325
-2.541485515614304,0.06316677107638134,-5.073152726427922
-2.641273986522986,0.06711591107916345,-5.147732452763771
-2.7424165035328656,0.07121661757154513,-5.22038943167664
-2.8448728190039376,0.07547090605357647,-5.291100702531471
-2.948602329745241,0.07988073388124446,-5.359844155692437
-3.053564095163327,0.08444799978038546,-5.426598536859233
-3.1597168554286523,0.08917454338519477,-5.491343451020814
-3.2670190496518363,0.09406214480133544,-5.554059366027962
-3.375428834062045,0.09911252419363116,-5.614727615786111
-3.4849041001795977,0.10432734139833287,-5.673330403070184
-3.595402492975177,0.109708195559918,-5.7298508019631935
-3.7068814290079346,0.11525662479239179,-5.784272759920612
-3.819298114534947,0.12097410586504016,-5.8365810994626015
-3.932609563584566,0.12686205391257727,-5.886761519496386
-4.046772615986236,0.13292182216962012,-5.934800596271159
-4.16174395534949,0.13915470172942032,-5.980685783968089
-4.27748012698489,0.14556192132676155,-6.024405414928078
-4.393937555759812,0.15214464714493608,-6.065948699520131
-4.5110725638820055,0.1589039826467057,-6.1053057256532535
-4.628841388604033,0.1658409684291187,-6.142467457934999
-4.747200199841714,0.17295658210208695,-6.177425736479828
-4.8661051176998695,0.18025173819058818,-6.210173275370677
-4.985512229898715,0.18772728806035938,-6.240703660777122
-5.105377609094395,0.1953840198669379,-6.269011348733795
-5.225657330087203,0.20322265852791455,-6.295091662582652
-5.346307486911213,0.2112438657182233,-6.3189407900829915
-5.46728420979911,0.21944823988832485,-6.34055578019308
-5.588543682016112,0.22783631630509263,-6.359934539527407
-5.710042156557043,0.23640856711523467,-6.37707582849374
-5.831735972700663,0.24516540143107365,-6.391979257114176
-5.953581572415539,0.2541071654384722,-6.404645280534504
-6.075535516611819,0.26323414252672594,-6.41507519422636
-6.1975545012334115,0.27254655344020123,-6.423271128886613
-6.319595373185184,0.2820445564515293,-6.429236045038647
-6.441615146089919,0.2917282475561164,-6.432973727340202
-6.563571015869896,0.30159766068775007,-6.434488778602569
-6.685420376148082,0.3116527679550914,-6.43378661352596
-6.807120833464029,0.32189347989879435,-6.430873452156015
-6.928630222299742,0.3323196457690205,-6.4257563130664686
-7.049906619910876,0.3429310538231128,-6.418443006272985
-7.170908360958733,0.3537274316431488,-6.408942125883394
-7.291594051938708,0.3647084464731582,-6.39726304248948
-7.411922585400924,0.3758737055756967,-6.383415895305609
-7.531853153958912,0.38722275660754785,-6.3674115840595595
-7.651345264082421,0.3987550880142566,-6.34926176064089
-7.770358749670395,0.41047012944323547,-6.328978820512336
-7.888853785400473,0.42236725217514803,-6.306575893889679
-8.006790899851376,0.4344457695732959,-6.282066836695703
-8.124130988394729,0.44670493755071833,-6.255466221293719
-8.24083532585297,0.4591439550547084,-6.226789327006349
-8.356865578920166,0.471761964568453,-6.196052130425254
-8.472183818342659,0.48455805262949375,-6.163271295517399
-8.586752530856558,0.4975312503647151,-6.128464163533706
-8.700534630879392,0.5106805340415304,-6.09164874272578
-8.813493471953095,0.5240048256349854,-6.052843697876496
-8.925592857935866,0.5375029934104464,-6.012068339650292
-9.036797053940518,0.5511738525215575,-5.969342613768964
-9.14707079701697,0.5650161656231628,-5.924687090018833
-9.256379306576724,0.5790286434988597,-5.878122951095114
-9.364688294557416,0.5932099457028623,-5.829671981289417
-9.471963975325364,0.607558681215855,-5.779356555026189
-9.578173075314567,0.6220734091144958,-5.72719962525407
-9.683282842400317,0.6367526392542647,-5.673224711698002
-9.787261055006063,0.6515948329652902,-5.617455888977977
-9.890076030942062,0.6665984037608536,-5.559917774600412
-9.99169663597461,0.6817617180582152,-5.500635516827902
-10.092092292124695,0.6970830959114448,-5.4396347824333775
-10.191232985695084,0.712560811755886,-5.376941744344449
-10.289089275024956,0.7281930951639667,-5.312583069183826
-10.385632297971313,0.7439781316119619,-5.246585904711703
-10.480833779116558,0.7599140632574095,-5.178977867175896
-10.574666036701709,0.7759989897268251,-5.109787028575566
-10.667101989284832,0.7922309689133523,-5.039041903844341
-10.758115162124469,0.8086080177840574,-4.966771437958606
-10.847679693287825,0.8251281131964566,-4.893004992976671
-10.935770339483737,0.8417891927240106,-4.817772335014595
-11.022362481620455,0.8585891554901818,-4.741103621164312
-11.107432130088462,0.875525863010737,-4.663029386359751
-11.190955929768526,0.8925971400439595,-4.58358053019653
-11.272911164765539,0.9098007754484172,-4.502788303710871
-11.353275762868524,0.927134523047946,-4.4206842961232296
-11.43202829973754,0.9445961025035142,-4.3373004215521656
-11.509148002818097,0.9621832001916137,-4.252668905703968
-11.584614754984045,0.9798934700888826,-4.166822272543352
-11.658409097909788,0.9977245346625271,-4.07979333095074
-11.73051223517289,1.0156739857663355,-3.9916151613713104
-11.80090603508823,1.0337393855418093,-3.902321102461244
-11.869573033274865,1.0519182673242062,-3.8119447377362503
-11.936496434957117,1.0702081365530567,-3.720519882227638
-12.001660117001087,1.0886064716868757,-3.6280805691510665
-12.06504862968829,1.1071107251217538,-3.534661036592924
-12.126647198227992,1.1257183241134214,-3.440295714219506
-12.186441724009875,1.1444266717025764,-3.345019210013764
-12.244418785598972,1.163233147643017,-3.2488662970446573
-12.300565639474602,1.1821351093323753,-3.1518719002738456
-12.35487022051542,1.201129892745063,-3.0540710834045006
-12.407321142232483,1.2202148133671034,-2.9554990357769397
-12.457907696752637,1.2393871671325876,-2.856191059315714
-12.506619854554273,1.2586442313614001,-2.7561825555326815
-12.553448263957845,1.2779832656978787,-2.655509012590597
-12.598384250373506,1.2974015130501912,-2.5542059924316076
-12.64141981530826,1.3168962005299873,-2.452309117975006
-12.682547635135188,1.336464540392154,-2.349854060388569
-12.721761059627323,1.3561037309742838,-2.246876526437598
-12.759054110258809,1.3758109576355972,-2.1434122459158877
-12.794421478276062,1.3955833936949904,-2.039496959162606
-12.827858522541769,1.4154182013679812,-1.9351664046690953
-12.859361267154478,1.435312532702179,-1.830456306779522
-12.888926398846776,1.4552635305110377,-1.7254023634891413
-12.91655126416499,1.4752683293056292,-1.6200402343440026
-12.942233866433401,1.4953240562241141,-1.5144055284456792
-12.965972862506085,1.5154278319586267,-1.4085337925646786
-12.987767559309548,1.535576771679357,-1.3024604993660311
-13.007617910179214,1.5557679859555231,-1.1962210357504488
-13.025524510993156,1.5759985816729307,-1.0898506913144341
-13.04148859610623,1.5962656629479484,-0.9833846469326235
-13.05551203408798,1.6165663320375363,-0.8768579634654757
-13.067597323267702,1.636897690245159,-0.7703055705955073
-13.077747587090046,1.657256838822265,-0.6637622557949997
-13.085966569284599,1.6776408798651268,-0.5572626534281602
-13.092258628852973,1.6980469172067743,-0.4508412339906069
-13.09662873487688,1.7184720573037937,-0.34453229348887127
-13.099082461150816,1.7389134101177306,-0.23836994296270494
-13.099625980642829,1.7593680899909085,-0.1323880981526887
-13.098266059787122,1.7798332165163742,-0.026620469315714934
-13.09501005261205,1.8003059154018086,0.07889944880920788
-13.089865894707204,1.820783319327117,0.18413838688256012
-13.082842097033325,1.841262568795539,0.28906331069096103
-13.073947739578687,1.8617408129780313,0.3936414307167791
-13.063192464865768,1.8822152105507026,0.4978402115485566
-13.050586471311982,1.9026829305251471,0.6016273811302398
-13.036140506448108,1.9231411530714209,0.7049709398473206
-13.019865859998431,1.943587070333494,0.8078391694480085
-13.001774356826216,1.9640178872369625,0.9102006417977093
-12.981878349748442,1.9844308222888762,1.0120242274651277
