x,y,z
-13.068212025769558,-1.6219825681851607,-1.7609194865101354
-13.09739924783758,-1.643741333242051,-1.6407380410977739
-13.12429364404869,-1.6655319584165558,-1.5200228511370741
-13.148885441005064,-1.6873507302775712,-1.398816989884173
-13.171165679515163,-1.7091939284772895,-1.2771637119654495
-13.19112621800784,-1.731057826969501,-1.1551064380789124
-13.208759735657193,-1.7529386952274093,-1.0326887396287858
-13.224059735216757,-1.7748327994608912,-0.9099543232987879
-13.237020545561787,-1.7967364038326348,-0.7869470155696421
-13.24763732393856,-1.818645771672873,-0.6637107471862511
-13.255906057919532,-1.8405571666924652,-0.5402895375801844
-13.2618235670635,-1.862466854193888,-0.41672747925297204
-13.265387504279891,-1.8843711022798493,-0.2930687221258279
-13.266596356896462,-1.906266183059224,-0.16935745786145448
-13.265449447429807,-1.9281483738498837,-0.04563790416346657
-13.261946934058166,-1.9500139583781422,0.07804571094080691
-13.256089810796109,-1.9718592279745848,0.20164916482857997
-13.247879907370823,-1.993680482765811,0.325128256015217
-13.237319888799828,-2.0154740328618033,0.44843881988747686
-13.224413254670027,-2.037236199538788,0.5715367444307972
-13.209164338118184,-2.0589633164168144,0.6943779859448258
-13.19157830451287,-2.0806517306323573,0.8169185847415941
-13.171661149838265,-2.1022978040050635,0.9391146808205957
-13.149419698780111,-2.123897914198712,1.0609225295150877
-13.124861602514287,-2.1454484558758717,1.182298517103936
-13.097995336198652,-2.166945841845981,1.3031991763833148
-13.068830196168777,-2.1883865042067114,1.4235812021926035
-13.037376296838486,-2.209766895478019,1.5434014668888374
-13.003644567306015,-2.2310834897288134,1.6626170357640002
-12.967646747666853,-2.252332783695932,1.7811851823995961
-12.929395385034484,-2.2735112978950287,1.899063403952898
-12.888903829270154,-2.2946155777230417,2.016209436369164
-12.846186228423086,-2.3156421945521757,2.13258126951441
-12.801257523882665,-2.336587746814883,2.2481371622230655
-12.754133445244015,-2.3574488610797317,2.362835657255041
-12.704830504888807,-2.378222193117646,2.4766355961567217
-12.653365992283044,-2.3989044289585877,2.589496134020404
-12.599757967993593,-2.419492285938086,2.70137675413674
-12.544025257425723,-2.4399825137334656,2.8122372825348156
-12.486187444283493,-2.4603718953895632,2.922037902404487
-12.426264863755351,-2.480657248333602,3.030739168395674
-12.364278595427297,-2.5008354253789045,3.1383020207892853
-12.300250455925838,-2.5209033157173244,3.2446877995346153
-12.234202991293511,-2.540857845900023,3.349858258147935
-12.166159469099387,-2.5606959808064076,3.453775577467215
-12.096143870287403,-2.5804147246009643,3.5564023792578316
-12.024180880765318,-2.6000111216776056,3.65770173966421
-11.95029588273721,-2.619482257591635,3.7576372025025004
